Median  duration: 1ms
Max  duration:    267ms (it was 'write action (class com.intellij.configurationStore.schemeManager.SchemeLoaderKt$getOrCreateChild$$inlined$runUndoTransparentWriteAction$1$1)') 
2018-04-10 01:33:52,388 [  40699]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     2127
Total time spent: 56ms
Average duration: 0ms
Median  duration: 0ms
Max  duration:    27ms (it was 'Stop action update (class com.intellij.execution.actions.StopAction)') 
2018-04-10 01:33:52,388 [  40699]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 10; ProcessIOExecutorService threads: 3 
2018-04-10 01:33:52,390 [  40701]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2018-04-10 01:33:52,391 [  40702]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
